program;protocol;partysize;latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(ms);runtime_external(s);peakRAM(MiB);jobCPU(%);ALLdataSent(MB);AllDataRec(MB);ALLmessagesSent;AllMessagesRec
division;boolean_gmw;3;0;25000;10000;0;22620.848;28.59;6600;60;220.932;220.932;3196;3196
division;boolean_gmw;3;0;25000;10000;0;18753.977;24.71;6496;68;220.932;220.932;3196;3196
division;boolean_gmw;3;0;25000;10000;0;18777.740;24.79;6537;69;220.932;220.932;3196;3196
division;boolean_gmw;3;0;25000;10000;0;19695.316;25.64;6497;67;220.932;220.932;3196;3196
division;boolean_gmw;3;0;25000;10000;0;22943.908;28.96;6497;58;220.932;220.932;3196;3196
division;boolean_gmw;3;0;25000;10000;0;16857.266;22.81;6530;77;220.932;220.932;3196;3196
division;boolean_gmw;3;0;25000;10000;0;22526.428;28.47;6491;63;220.932;220.932;3196;3196
division;boolean_gmw;3;0;25000;10000;0;18986.074;24.94;6490;70;220.932;220.932;3196;3196
division;boolean_gmw;3;0;25000;10000;0;20336.631;26.30;6557;69;220.932;220.932;3196;3196
division;boolean_gmw;3;0;25000;10000;0;23136.878;29.08;6510;60;220.932;220.932;3196;3196
division;boolean_gmw;3;25;25000;10000;0;58540.792;61.68;6634;28;220.932;220.932;3196;3196
division;boolean_gmw;3;25;25000;10000;0;60684.818;63.83;6648;26;220.932;220.932;3196;3196
division;boolean_gmw;3;25;25000;10000;0;57523.574;60.66;6709;29;220.932;220.932;3196;3196
division;boolean_gmw;3;25;25000;10000;0;58314.429;61.47;6641;27;220.932;220.932;3196;3196
division;boolean_gmw;3;25;25000;10000;0;61184.854;64.32;6676;27;220.932;220.932;3196;3196
division;boolean_gmw;3;25;25000;10000;0;61744.483;64.93;6678;27;220.932;220.932;3196;3196
division;boolean_gmw;3;25;25000;10000;0;60564.022;63.73;6552;25;220.932;220.932;3196;3196
division;boolean_gmw;3;25;25000;10000;0;56453.521;59.60;6687;28;220.932;220.932;3196;3196
division;boolean_gmw;3;25;25000;10000;0;59861.022;63.02;6658;27;220.932;220.932;3196;3196
division;boolean_gmw;3;25;25000;10000;0;57007.882;60.15;6620;28;220.932;220.932;3196;3196
division;boolean_gmw;3;25;25000;10000;0;57797.890;60.93;6643;28;220.932;220.932;3196;3196
division;boolean_gmw;3;50;25000;10000;0;106558.575;109.87;6496;15;220.932;220.932;3196;3196
division;boolean_gmw;3;50;25000;10000;0;109094.561;112.39;6524;14;220.932;220.932;3196;3196
division;boolean_gmw;3;50;25000;10000;0;107785.549;111.09;6522;16;220.932;220.932;3196;3196
division;boolean_gmw;3;50;25000;10000;0;108510.208;111.78;6506;16;220.932;220.932;3196;3196
division;boolean_gmw;3;50;25000;10000;0;109225.597;112.53;6518;15;220.932;220.932;3196;3196
division;boolean_gmw;3;50;25000;10000;0;108622.424;111.91;6469;15;220.932;220.932;3196;3196
division;boolean_gmw;3;50;25000;10000;0;109975.366;113.28;6522;15;220.932;220.932;3196;3196
division;boolean_gmw;3;50;25000;10000;0;106691.127;109.97;6490;14;220.932;220.932;3196;3196
division;boolean_gmw;3;50;25000;10000;0;107073.820;110.39;6530;16;220.932;220.932;3196;3196
division;boolean_gmw;3;50;25000;10000;0;110121.144;113.48;6453;15;220.932;220.932;3196;3196
division;boolean_gmw;3;75;25000;10000;0;155850.116;159.29;6436;10;220.932;220.932;3196;3196
division;boolean_gmw;3;75;25000;10000;0;159545.745;163.00;6431;10;220.932;220.932;3196;3196
division;boolean_gmw;3;75;25000;10000;0;158079.468;161.56;6448;10;220.932;220.932;3196;3196
division;boolean_gmw;3;75;25000;10000;0;155161.914;158.61;6447;11;220.932;220.932;3196;3196
division;boolean_gmw;3;75;25000;10000;0;156540.248;160.04;6492;11;220.932;220.932;3196;3196
division;boolean_gmw;3;75;25000;10000;0;161136.726;164.62;6482;10;220.932;220.932;3196;3196
division;boolean_gmw;3;75;25000;10000;0;161872.041;165.34;6527;11;220.932;220.932;3196;3196
division;boolean_gmw;3;75;25000;10000;0;158950.950;162.43;6433;10;220.932;220.932;3196;3196
division;boolean_gmw;3;75;25000;10000;0;158674.171;162.15;6398;10;220.932;220.932;3196;3196
division;boolean_gmw;3;75;25000;10000;0;155128.193;158.58;6428;11;220.932;220.932;3196;3196
